RESP_DATE,GEOID10,DRRALL,DRRINT,CRRALL,CRRINT,county,tract,state,GEO_ID,UID
4/8/20 0:00,48453002211,1,0.9,37.5,37.3,Travis,22.11,Texas,1400000US48453002211,2020040848453002211
4/8/20 0:00,48453002213,0.7,0.6,32.5,32.2,Travis,22.13,Texas,1400000US48453002213,2020040848453002213
4/8/20 0:00,48453002215,0.3,0.3,33.9,33.7,Travis,22.15,Texas,1400000US48453002215,2020040848453002215
4/8/20 0:00,48453002216,0.8,0.7,44.3,43.7,Travis,22.16,Texas,1400000US48453002216,2020040848453002216
4/8/20 0:00,48453002218,1.2,1.2,39.2,38.8,Travis,22.18,Texas,1400000US48453002218,2020040848453002218
4/8/20 0:00,48453002219,1.6,1.5,37.7,37.3,Travis,22.19,Texas,1400000US48453002219,2020040848453002219
4/8/20 0:00,48453002221,0.8,0.8,26,25.4,Travis,22.21,Texas,1400000US48453002221,2020040848453002221
4/8/20 0:00,48453002222,0.3,0.3,31.9,31.3,Travis,22.22,Texas,1400000US48453002222,2020040848453002222
4/8/20 0:00,48453002307,0.6,0.6,35.7,35.4,Travis,23.07,Texas,1400000US48453002307,2020040848453002307
4/8/20 0:00,48453002310,0.8,0.8,22.3,21.9,Travis,23.1,Texas,1400000US48453002310,2020040848453002310
4/8/20 0:00,48453002314,0.4,0.4,32.4,32.2,Travis,23.14,Texas,1400000US48453002314,2020040848453002314
4/8/20 0:00,48453002320,1.4,1.3,31.4,30.6,Travis,23.2,Texas,1400000US48453002320,2020040848453002320
4/8/20 0:00,48453002322,0.2,0.2,30.7,30.4,Travis,23.22,Texas,1400000US48453002322,2020040848453002322
4/8/20 0:00,48453002324,0.6,0.6,25.4,25.3,Travis,23.24,Texas,1400000US48453002324,2020040848453002324
4/8/20 0:00,48453002325,0.8,0.8,33.4,32.9,Travis,23.25,Texas,1400000US48453002325,2020040848453002325
4/8/20 0:00,48453002327,0.5,0.5,21.4,21.2,Travis,23.27,Texas,1400000US48453002327,2020040848453002327
4/8/20 0:00,48453002403,0.7,0.5,45.8,45.4,Travis,24.03,Texas,1400000US48453002403,2020040848453002403
4/8/20 0:00,48453002409,0.5,0.5,51.3,51,Travis,24.09,Texas,1400000US48453002409,2020040848453002409
4/8/20 0:00,48453002410,0.5,0.5,38.1,37.5,Travis,24.1,Texas,1400000US48453002410,2020040848453002410
4/8/20 0:00,48453002411,0.7,0.7,32.5,31.8,Travis,24.11,Texas,1400000US48453002411,2020040848453002411
4/8/20 0:00,48453002412,0.6,0.6,42.8,27.5,Travis,24.12,Texas,1400000US48453002412,2020040848453002412
4/8/20 0:00,48453002413,0.2,0.2,32.3,21.7,Travis,24.13,Texas,1400000US48453002413,2020040848453002413
4/8/20 0:00,48453002419,0.6,0.6,27,26.6,Travis,24.19,Texas,1400000US48453002419,2020040848453002419
4/8/20 0:00,48453002422,0.7,0.7,40.5,40,Travis,24.22,Texas,1400000US48453002422,2020040848453002422
4/8/20 0:00,48453002423,1,0.9,54.3,53.9,Travis,24.23,Texas,1400000US48453002423,2020040848453002423
4/8/20 0:00,48453002424,0.5,0.4,44.5,43.7,Travis,24.24,Texas,1400000US48453002424,2020040848453002424
4/8/20 0:00,48453002430,0.5,0.5,29,28.5,Travis,24.3,Texas,1400000US48453002430,2020040848453002430
4/8/20 0:00,48453002432,1.3,1.3,42.2,41.9,Travis,24.32,Texas,1400000US48453002432,2020040848453002432
4/8/20 0:00,48453002434,0.9,0.9,33.8,33.7,Travis,24.34,Texas,1400000US48453002434,2020040848453002434
4/8/20 0:00,48453002436,0.2,0.2,30.7,16.4,Travis,24.36,Texas,1400000US48453002436,2020040848453002436
4/8/20 0:00,48453002437,0.3,0.3,41.4,41.3,Travis,24.37,Texas,1400000US48453002437,2020040848453002437
4/8/20 0:00,48453002438,0.6,0.6,48.7,48.5,Travis,24.38,Texas,1400000US48453002438,2020040848453002438
4/8/20 0:00,48453002439,0.5,0.5,42,41.4,Travis,24.39,Texas,1400000US48453002439,2020040848453002439
4/8/20 0:00,48453002440,0.9,0.9,43.9,43.6,Travis,24.4,Texas,1400000US48453002440,2020040848453002440
4/8/20 0:00,48453002441,1,1,31.4,30.8,Travis,24.41,Texas,1400000US48453002441,2020040848453002441
4/8/20 0:00,48453002442,0.6,0.6,36.6,36.1,Travis,24.42,Texas,1400000US48453002442,2020040848453002442
4/8/20 0:00,48453002443,0.4,0.4,37.6,37.5,Travis,24.43,Texas,1400000US48453002443,2020040848453002443
4/8/20 0:00,48453002445,0.9,0.8,43.4,43.2,Travis,24.45,Texas,1400000US48453002445,2020040848453002445
4/8/20 0:00,48453002448,1.3,1.3,44.5,44.2,Travis,24.48,Texas,1400000US48453002448,2020040848453002448
4/8/20 0:00,48453002451,0.6,0.6,38.2,38.1,Travis,24.51,Texas,1400000US48453002451,2020040848453002451
4/8/20 0:00,48453002453,0.5,0.5,35.2,34.6,Travis,24.53,Texas,1400000US48453002453,2020040848453002453
4/8/20 0:00,48453002500,0.9,0.8,51.1,50.8,Travis,25,Texas,1400000US48453002500,2020040848453002500
4/8/20 0:00,48453030100,0.6,0.6,55.6,55.5,Travis,301,Texas,1400000US48453030100,2020040848453030100
4/8/20 0:00,48453030200,0.7,0.7,58.2,57.7,Travis,302,Texas,1400000US48453030200,2020040848453030200
4/8/20 0:00,48453030400,0.6,0.6,55.9,55.5,Travis,304,Texas,1400000US48453030400,2020040848453030400
4/8/20 0:00,48453030500,0.7,0.7,53.3,53.2,Travis,305,Texas,1400000US48453030500,2020040848453030500
4/8/20 0:00,48453030700,0.8,0.8,68.5,68.3,Travis,307,Texas,1400000US48453030700,2020040848453030700
4/8/20 0:00,48453030800,0.8,0.8,45.4,45.1,Travis,308,Texas,1400000US48453030800,2020040848453030800
4/8/20 0:00,48453031000,0.5,0.5,52,51.6,Travis,310,Texas,1400000US48453031000,2020040848453031000
4/8/20 0:00,48453031100,0.7,0.7,61.4,61,Travis,311,Texas,1400000US48453031100,2020040848453031100
4/8/20 0:00,48453031300,1,1,54.3,54.2,Travis,313,Texas,1400000US48453031300,2020040848453031300
4/8/20 0:00,48453031500,0.5,0.5,48.9,48.6,Travis,315,Texas,1400000US48453031500,2020040848453031500
4/8/20 0:00,48453031600,0.3,0.2,57.1,56.7,Travis,316,Texas,1400000US48453031600,2020040848453031600
4/8/20 0:00,48453031800,0.6,0.6,50.5,50,Travis,318,Texas,1400000US48453031800,2020040848453031800
4/8/20 0:00,48453031900,0.7,0.7,51.5,51.3,Travis,319,Texas,1400000US48453031900,2020040848453031900
4/8/20 0:00,48453032100,0.6,0.6,42.4,42.4,Travis,321,Texas,1400000US48453032100,2020040848453032100
4/8/20 0:00,48453032200,0.6,0.6,67,66.7,Travis,322,Texas,1400000US48453032200,2020040848453032200
4/8/20 0:00,48453032400,0.7,0.7,42.5,42.5,Travis,324,Texas,1400000US48453032400,2020040848453032400
4/8/20 0:00,48453032500,0.7,0.7,53.4,53.2,Travis,325,Texas,1400000US48453032500,2020040848453032500
4/8/20 0:00,48453032700,0.6,0.6,59.4,59.2,Travis,327,Texas,1400000US48453032700,2020040848453032700
4/8/20 0:00,48453032800,1.2,1.2,57.4,56.7,Travis,328,Texas,1400000US48453032800,2020040848453032800
4/8/20 0:00,48453033000,0.7,0.7,51.4,51.3,Travis,330,Texas,1400000US48453033000,2020040848453033000
4/8/20 0:00,48453033100,0.8,0.8,58.2,58,Travis,331,Texas,1400000US48453033100,2020040848453033100
4/8/20 0:00,48453033300,1.1,1.1,65.3,65.3,Travis,333,Texas,1400000US48453033300,2020040848453033300
4/8/20 0:00,48453033400,1,1,57.7,57.2,Travis,334,Texas,1400000US48453033400,2020040848453033400
4/8/20 0:00,48453033600,0.6,0.5,52.7,52.2,Travis,336,Texas,1400000US48453033600,2020040848453033600
4/8/20 0:00,48453033800,0.8,0.8,68.1,68.1,Travis,338,Texas,1400000US48453033800,2020040848453033800
4/8/20 0:00,48453033900,0.8,0.8,55.3,55.3,Travis,339,Texas,1400000US48453033900,2020040848453033900
4/8/20 0:00,48453034100,0.4,0.4,43.6,43.6,Travis,341,Texas,1400000US48453034100,2020040848453034100
4/8/20 0:00,48453034200,0.5,0.5,41.3,41.3,Travis,342,Texas,1400000US48453034200,2020040848453034200
4/8/20 0:00,48453034400,0.8,0.8,38.6,38.6,Travis,344,Texas,1400000US48453034400,2020040848453034400
4/8/20 0:00,48453034500,0.9,0.9,73.4,73.3,Travis,345,Texas,1400000US48453034500,2020040848453034500
4/8/20 0:00,48453034700,0.4,0.4,53.4,53.3,Travis,347,Texas,1400000US48453034700,2020040848453034700
4/8/20 0:00,48453034800,1.2,1.2,58.1,57.9,Travis,348,Texas,1400000US48453034800,2020040848453034800
4/8/20 0:00,48453035000,1.1,1.1,54.1,54,Travis,350,Texas,1400000US48453035000,2020040848453035000
4/8/20 0:00,48453035100,1,1,49.7,49.5,Travis,351,Texas,1400000US48453035100,2020040848453035100
4/8/20 0:00,48453035300,0.5,0.5,35.4,35.1,Travis,353,Texas,1400000US48453035300,2020040848453035300
4/8/20 0:00,48453035400,0.7,0.7,48.4,48.3,Travis,354,Texas,1400000US48453035400,2020040848453035400
4/8/20 0:00,48453035500,1.2,1.2,65.1,65.1,Travis,355,Texas,1400000US48453035500,2020040848453035500
4/8/20 0:00,48453035600,0.6,0.6,42,41.9,Travis,356,Texas,1400000US48453035600,2020040848453035600
4/8/20 0:00,48453035700,1.1,1.1,64.2,64.2,Travis,357,Texas,1400000US48453035700,2020040848453035700
4/8/20 0:00,48453035800,0.7,0.7,46.2,46,Travis,358,Texas,1400000US48453035800,2020040848453035800
4/8/20 0:00,48453035900,0.8,0.6,39.4,38.9,Travis,359,Texas,1400000US48453035900,2020040848453035900
4/8/20 0:00,48453036000,1,1,54.7,54.7,Travis,360,Texas,1400000US48453036000,2020040848453036000
4/8/20 0:00,48453036100,0.9,0.9,53.2,53.2,Travis,361,Texas,1400000US48453036100,2020040848453036100
4/8/20 0:00,48453036200,0.6,0.6,51.3,51.3,Travis,362,Texas,1400000US48453036200,2020040848453036200
4/8/20 0:00,48453036300,1,0.9,35.1,34.7,Travis,363,Texas,1400000US48453036300,2020040848453036300
4/8/20 0:00,48453036400,0.3,0.3,15.8,15.8,Travis,364,Texas,1400000US48453036400,2020040848453036400
4/8/20 0:00,48453036500,0.7,0.7,55.3,55.1,Travis,365,Texas,1400000US48453036500,2020040848453036500
4/8/20 0:00,48453036600,0.8,0.8,46.2,46.1,Travis,366,Texas,1400000US48453036600,2020040848453036600
4/8/20 0:00,48453036700,1.1,1.1,69.1,69.1,Travis,367,Texas,1400000US48453036700,2020040848453036700
4/8/20 0:00,48453036800,1,1,68.9,68.9,Travis,368,Texas,1400000US48453036800,2020040848453036800
4/8/20 0:00,48453036900,0.6,0.6,65.8,65.4,Travis,369,Texas,1400000US48453036900,2020040848453036900
4/8/20 0:00,48453037000,0.7,0.7,45.5,45.5,Travis,370,Texas,1400000US48453037000,2020040848453037000
4/8/20 0:00,48453037100,0.2,0.2,71.7,71.7,Travis,371,Texas,1400000US48453037100,2020040848453037100
4/8/20 0:00,48453037200,0.9,0.9,59.3,59.3,Travis,372,Texas,1400000US48453037200,2020040848453037200
4/8/20 0:00,48453037300,0.3,0.3,23.6,23.4,Travis,373,Texas,1400000US48453037300,2020040848453037300
4/8/20 0:00,48453037400,0.2,0.2,21.2,21.1,Travis,374,Texas,1400000US48453037400,2020040848453037400
4/8/20 0:00,48453037600,0.5,0.5,36.3,36.1,Travis,376,Texas,1400000US48453037600,2020040848453037600
4/9/20 0:00,48453000102,1.2,1.2,63.5,63.5,Travis,1.02,Texas,1400000US48453000102,2020040948453000102
4/9/20 0:00,48453000205,0.6,0.6,48.9,48.7,Travis,2.05,Texas,1400000US48453000205,2020040948453000205
4/9/20 0:00,48453000304,0.6,0.6,51.2,51,Travis,3.04,Texas,1400000US48453000304,2020040948453000304
4/9/20 0:00,48453000308,1,1,54.8,54.1,Travis,3.08,Texas,1400000US48453000308,2020040948453000308
4/9/20 0:00,48453000401,0.5,0.5,48.2,48.1,Travis,4.01,Texas,1400000US48453000401,2020040948453000401
4/9/20 0:00,48453000601,0.6,0.6,29,29,Travis,6.01,Texas,1400000US48453000601,2020040948453000601
4/9/20 0:00,48453000607,0.2,0.2,27.2,27.2,Travis,6.07,Texas,1400000US48453000607,2020040948453000607
4/9/20 0:00,48453000801,1.2,0.6,37.1,22.5,Travis,8.01,Texas,1400000US48453000801,2020040948453000801
4/9/20 0:00,48453000804,0.3,0.3,41.8,40.9,Travis,8.04,Texas,1400000US48453000804,2020040948453000804
4/9/20 0:00,48453001000,0.1,0.1,39.3,38.7,Travis,10,Texas,1400000US48453001000,2020040948453001000
4/9/20 0:00,48453001605,0.6,0.6,49.4,49.3,Travis,16.05,Texas,1400000US48453001605,2020040948453001605
4/9/20 0:00,48453001911,0.6,0.6,43.4,43.3,Travis,19.11,Texas,1400000US48453001911,2020040948453001911
4/9/20 0:00,48453001914,0.3,0.3,57.3,57,Travis,19.14,Texas,1400000US48453001914,2020040948453001914
4/9/20 0:00,48453001916,0.9,0.9,67.3,67.2,Travis,19.16,Texas,1400000US48453001916,2020040948453001916
4/9/20 0:00,48453001919,0.8,0.7,59.3,59,Travis,19.19,Texas,1400000US48453001919,2020040948453001919
4/9/20 0:00,48453001922,0.3,0.3,54,53.9,Travis,19.22,Texas,1400000US48453001922,2020040948453001922
4/9/20 0:00,48453002003,0.4,0.4,40.9,40.1,Travis,20.03,Texas,1400000US48453002003,2020040948453002003
4/9/20 0:00,48453002007,0.9,0.9,44.5,44.5,Travis,20.07,Texas,1400000US48453002007,2020040948453002007
4/9/20 0:00,48453002106,0.6,0.6,54.4,53.5,Travis,21.06,Texas,1400000US48453002106,2020040948453002106
4/9/20 0:00,48453002109,1.4,0.5,50.2,29.8,Travis,21.09,Texas,1400000US48453002109,2020040948453002109
4/9/20 0:00,48453002112,0.4,0.4,37.4,36.5,Travis,21.12,Texas,1400000US48453002112,2020040948453002112
4/9/20 0:00,48453002201,0.7,0.1,47.5,28.4,Travis,22.01,Texas,1400000US48453002201,2020040948453002201
4/9/20 0:00,48453002214,0.6,0.6,30.6,29.7,Travis,22.14,Texas,1400000US48453002214,2020040948453002214
4/9/20 0:00,48453002217,0.7,0.7,38.9,38.5,Travis,22.17,Texas,1400000US48453002217,2020040948453002217
4/9/20 0:00,48453002220,0.3,0.2,28.9,27.6,Travis,22.2,Texas,1400000US48453002220,2020040948453002220
4/9/20 0:00,48453002304,0.4,0.4,34.1,34.1,Travis,23.04,Texas,1400000US48453002304,2020040948453002304
4/9/20 0:00,48453002313,0.5,0.5,34.1,33.8,Travis,23.13,Texas,1400000US48453002313,2020040948453002313
4/9/20 0:00,48453002316,0.3,0.3,24.9,24.9,Travis,23.16,Texas,1400000US48453002316,2020040948453002316
4/9/20 0:00,48453002321,0.8,0.7,31.9,31.2,Travis,23.21,Texas,1400000US48453002321,2020040948453002321
4/9/20 0:00,48453002323,0.2,0.2,36.4,36.3,Travis,23.23,Texas,1400000US48453002323,2020040948453002323
4/9/20 0:00,48453002326,0,0,29.5,29.5,Travis,23.26,Texas,1400000US48453002326,2020040948453002326
4/9/20 0:00,48453002407,0.5,0.5,40.3,40.1,Travis,24.07,Texas,1400000US48453002407,2020040948453002407
4/9/20 0:00,48453002444,0.7,0.7,45.5,44.9,Travis,24.44,Texas,1400000US48453002444,2020040948453002444
4/9/20 0:00,48453002446,0.5,0.5,57.5,57.2,Travis,24.46,Texas,1400000US48453002446,2020040948453002446
4/9/20 0:00,48453002449,0.4,0.4,39.9,39.2,Travis,24.49,Texas,1400000US48453002449,2020040948453002449
4/9/20 0:00,48453002452,0.8,0.7,33.2,32.6,Travis,24.52,Texas,1400000US48453002452,2020040948453002452
4/9/20 0:00,48453030000,0.4,0.4,60.1,59.9,Travis,300,Texas,1400000US48453030000,2020040948453030000
4/9/20 0:00,48453030300,0.2,0.2,50.3,49.7,Travis,303,Texas,1400000US48453030300,2020040948453030300
4/9/20 0:00,48453030600,0.7,0.7,55.1,54.9,Travis,306,Texas,1400000US48453030600,2020040948453030600
4/9/20 0:00,48453030900,0.7,0.7,55.1,54.7,Travis,309,Texas,1400000US48453030900,2020040948453030900
4/9/20 0:00,48453031200,0.7,0.7,65,64.5,Travis,312,Texas,1400000US48453031200,2020040948453031200
4/9/20 0:00,48453031400,0.9,0.9,40.3,40.2,Travis,314,Texas,1400000US48453031400,2020040948453031400
4/9/20 0:00,48453031700,0.4,0.4,51.6,51.4,Travis,317,Texas,1400000US48453031700,2020040948453031700
4/9/20 0:00,48453032000,0.5,0.5,49.6,49.3,Travis,320,Texas,1400000US48453032000,2020040948453032000
4/9/20 0:00,48453032300,0.5,0.5,45,44.8,Travis,323,Texas,1400000US48453032300,2020040948453032300
4/9/20 0:00,48453032600,0.7,0.7,69.1,68.9,Travis,326,Texas,1400000US48453032600,2020040948453032600
4/9/20 0:00,48453032900,0.9,0.9,56.9,56.9,Travis,329,Texas,1400000US48453032900,2020040948453032900
4/9/20 0:00,48453033200,0.2,0.2,51.6,51.2,Travis,332,Texas,1400000US48453033200,2020040948453033200
4/9/20 0:00,48453033500,0.6,0.6,59.7,59.5,Travis,335,Texas,1400000US48453033500,2020040948453033500
4/9/20 0:00,48453033700,0.6,0.6,63.2,63.2,Travis,337,Texas,1400000US48453033700,2020040948453033700
4/9/20 0:00,48453034000,0.6,0.6,56,55.8,Travis,340,Texas,1400000US48453034000,2020040948453034000
4/9/20 0:00,48453034300,0.7,0.7,72,72,Travis,343,Texas,1400000US48453034300,2020040948453034300
4/9/20 0:00,48453034600,1,1,35.3,35.2,Travis,346,Texas,1400000US48453034600,2020040948453034600
4/9/20 0:00,48453034900,0.7,0.7,58,57.9,Travis,349,Texas,1400000US48453034900,2020040948453034900
4/9/20 0:00,48453035200,0.4,0.4,41.4,41.1,Travis,352,Texas,1400000US48453035200,2020040948453035200
4/9/20 0:00,48453037500,0.5,0.5,44.4,44.4,Travis,375,Texas,1400000US48453037500,2020040948453037500
4/9/20 0:00,48453040100,0.3,0.3,32,31.3,Travis,401,Texas,1400000US48453040100,2020040948453040100
4/9/20 0:00,48453040400,0.6,0.5,55.3,54.8,Travis,404,Texas,1400000US48453040400,2020040948453040400
4/9/20 0:00,48453040700,0.2,0.2,24.9,24.3,Travis,407,Texas,1400000US48453040700,2020040948453040700
4/9/20 0:00,48453041000,1.1,0.4,31.7,22.2,Travis,410,Texas,1400000US48453041000,2020040948453041000
4/9/20 0:00,48453041300,1,1,64.1,64,Travis,413,Texas,1400000US48453041300,2020040948453041300
4/9/20 0:00,48453041600,0.4,0.4,40.3,39.6,Travis,416,Texas,1400000US48453041600,2020040948453041600
4/9/20 0:00,48453041900,0.3,0.3,54.1,53.6,Travis,419,Texas,1400000US48453041900,2020040948453041900
4/9/20 0:00,48453042100,0.4,0.4,48.9,48.7,Travis,421,Texas,1400000US48453042100,2020040948453042100
4/9/20 0:00,48453042400,0.6,0.6,50.9,50.8,Travis,424,Texas,1400000US48453042400,2020040948453042400
4/9/20 0:00,48453042700,0.5,0.5,54,53.6,Travis,427,Texas,1400000US48453042700,2020040948453042700
4/9/20 0:00,48453043000,0.5,0.4,37.1,36.5,Travis,430,Texas,1400000US48453043000,2020040948453043000
4/9/20 0:00,48453043300,0.5,0.5,26.6,26.4,Travis,433,Texas,1400000US48453043300,2020040948453043300
4/9/20 0:00,48453043600,0.4,0.4,34.5,34.1,Travis,436,Texas,1400000US48453043600,2020040948453043600
4/9/20 0:00,48453043900,0.6,0.6,41.3,40.9,Travis,439,Texas,1400000US48453043900,2020040948453043900
4/9/20 0:00,48453044100,0.6,0.6,42.8,42.5,Travis,441,Texas,1400000US48453044100,2020040948453044100
4/9/20 0:00,48453045300,0.5,0.5,41.7,41.6,Travis,453,Texas,1400000US48453045300,2020040948453045300
4/9/20 0:00,48453044400,0.7,0.6,49.6,49.2,Travis,444,Texas,1400000US48453044400,2020040948453044400
4/9/20 0:00,48453044700,0.6,0.6,41,40.2,Travis,447,Texas,1400000US48453044700,2020040948453044700
4/9/20 0:00,48453045000,0.5,0.5,46.7,46.6,Travis,450,Texas,1400000US48453045000,2020040948453045000
4/9/20 0:00,48453045600,0.8,0.8,49.5,49.5,Travis,456,Texas,1400000US48453045600,2020040948453045600
4/9/20 0:00,48453045900,0.9,0.9,47.2,47,Travis,459,Texas,1400000US48453045900,2020040948453045900
4/9/20 0:00,48453046200,0.6,0.6,50.4,50.3,Travis,462,Texas,1400000US48453046200,2020040948453046200
4/9/20 0:00,48491020113,0.5,0.5,43.7,43.6,Williamson,201.13,Texas,1400000US48491020113,2020040948491020113
4/9/20 0:00,48491020115,0.6,0.6,57.8,57.6,Williamson,201.15,Texas,1400000US48491020115,2020040948491020115
4/9/20 0:00,48491020118,0.2,0.2,78.1,77.7,Williamson,201.18,Texas,1400000US48491020118,2020040948491020118
4/9/20 0:00,48491020121,0.6,0.6,35,34.9,Williamson,201.21,Texas,1400000US48491020121,2020040948491020121
4/9/20 0:00,48491020123,0.5,0.5,61.2,60.2,Williamson,201.23,Texas,1400000US48491020123,2020040948491020123
4/9/20 0:00,48491020203,0.3,0.3,76.1,75.6,Williamson,202.03,Texas,1400000US48491020203,2020040948491020203
4/9/20 0:00,48491020207,0.8,0.8,48.9,48.4,Williamson,202.07,Texas,1400000US48491020207,2020040948491020207
4/9/20 0:00,48491020311,0.7,0.7,44.1,44,Williamson,203.11,Texas,1400000US48491020311,2020040948491020311
4/9/20 0:00,48491020321,0.3,0.3,43.1,42.2,Williamson,203.21,Texas,1400000US48491020321,2020040948491020321
4/9/20 0:00,48491020326,1.1,1.1,63.6,63.6,Williamson,203.26,Texas,1400000US48491020326,2020040948491020326
4/9/20 0:00,48491020330,0.7,0.7,45.1,45,Williamson,203.3,Texas,1400000US48491020330,2020040948491020330
4/9/20 0:00,48491020332,0.6,0.6,41.5,41.1,Williamson,203.32,Texas,1400000US48491020332,2020040948491020332
4/9/20 0:00,48491020335,0.7,0.7,61.9,61.5,Williamson,203.35,Texas,1400000US48491020335,2020040948491020335
4/9/20 0:00,48491020338,0.8,0.8,47.9,47.8,Williamson,203.38,Texas,1400000US48491020338,2020040948491020338
4/9/20 0:00,48491020341,1.3,1.3,53.7,53.7,Williamson,203.41,Texas,1400000US48491020341,2020040948491020341
4/9/20 0:00,48491020343,0.3,0.3,41.4,41.3,Williamson,203.43,Texas,1400000US48491020343,2020040948491020343
4/9/20 0:00,48491020346,0.7,0.7,50.9,50.9,Williamson,203.46,Texas,1400000US48491020346,2020040948491020346
4/9/20 0:00,48491020349,0.3,0.3,49.5,49.3,Williamson,203.49,Texas,1400000US48491020349,2020040948491020349
4/9/20 0:00,48491020351,0.5,0.5,54.7,54.3,Williamson,203.51,Texas,1400000US48491020351,2020040948491020351
4/9/20 0:00,48491020354,0.8,0.8,58.7,58.3,Williamson,203.54,Texas,1400000US48491020354,2020040948491020354
4/9/20 0:00,48491020403,0.2,0.2,44.5,44.2,Williamson,204.03,Texas,1400000US48491020403,2020040948491020403
4/9/20 0:00,48491020406,0.4,0.4,39,38.9,Williamson,204.06,Texas,1400000US48491020406,2020040948491020406
4/9/20 0:00,48491020409,0.5,0.5,46.8,46.8,Williamson,204.09,Texas,1400000US48491020409,2020040948491020409
4/9/20 0:00,48491020609,0.7,0.7,55.7,55.6,Williamson,206.09,Texas,1400000US48491020609,2020040948491020609
4/9/20 0:00,48491020706,1.2,1.2,65.9,65.7,Williamson,207.06,Texas,1400000US48491020706,2020040948491020706
4/9/20 0:00,48491020710,0.7,0.7,44.5,44.5,Williamson,207.1,Texas,1400000US48491020710,2020040948491020710
4/9/20 0:00,48491020713,1.1,1.1,53,52.9,Williamson,207.13,Texas,1400000US48491020713,2020040948491020713
4/9/20 0:00,48491020810,0.7,0.7,50.2,49.8,Williamson,208.1,Texas,1400000US48491020810,2020040948491020810
4/9/20 0:00,48491020813,0.7,0.6,50.3,50,Williamson,208.13,Texas,1400000US48491020813,2020040948491020813
4/9/20 0:00,48491020816,0.8,0.8,46.2,46.1,Williamson,208.16,Texas,1400000US48491020816,2020040948491020816
4/9/20 0:00,48491020818,0.9,0.9,56,55.8,Williamson,208.18,Texas,1400000US48491020818,2020040948491020818
4/9/20 0:00,48491020821,0.7,0.7,25.1,24.9,Williamson,208.21,Texas,1400000US48491020821,2020040948491020821
4/9/20 0:00,48491021000,0.6,0.1,28.8,14.2,Williamson,210,Texas,1400000US48491021000,2020040948491021000
4/9/20 0:00,48491021202,0.5,0.5,52.6,52,Williamson,212.02,Texas,1400000US48491021202,2020040948491021202
4/9/20 0:00,48491021300,0.2,0.2,26.5,25.9,Williamson,213,Texas,1400000US48491021300,2020040948491021300
4/9/20 0:00,48491021405,0.5,0.5,45.8,45.4,Williamson,214.05,Texas,1400000US48491021405,2020040948491021405
4/9/20 0:00,48491021502,0.4,0.4,41.7,41.2,Williamson,215.02,Texas,1400000US48491021502,2020040948491021502
4/9/20 0:00,48491021506,1.1,1.1,56,55.8,Williamson,215.06,Texas,1400000US48491021506,2020040948491021506
4/9/20 0:00,48491021511,0.6,0.6,51.7,51.5,Williamson,215.11,Texas,1400000US48491021511,2020040948491021511
4/9/20 0:00,48491021514,0.7,0.7,33.5,33.4,Williamson,215.14,Texas,1400000US48491021514,2020040948491021514
4/9/20 0:00,48491021516,0.5,0.5,47.7,46.9,Williamson,215.16,Texas,1400000US48491021516,2020040948491021516
4/9/20 0:00,48491021601,0.6,0.6,44.5,44.2,Williamson,216.01,Texas,1400000US48491021601,2020040948491021601
4/9/20 0:00,48453000204,0.9,0.9,52.8,52.8,Travis,2.04,Texas,1400000US48453000204,2020040948453000204
4/9/20 0:00,48453002315,0.4,0.4,31.6,31.3,Travis,23.15,Texas,1400000US48453002315,2020040948453002315
4/9/20 0:00,48453002450,0.5,0.5,28.3,27.4,Travis,24.5,Texas,1400000US48453002450,2020040948453002450
4/9/20 0:00,48453042500,0.6,0.6,52.5,52.3,Travis,425,Texas,1400000US48453042500,2020040948453042500
4/9/20 0:00,48491020327,0.9,0.8,50,49.7,Williamson,203.27,Texas,1400000US48491020327,2020040948491020327
4/9/20 0:00,48491020709,0.6,0.6,42.6,42.1,Williamson,207.09,Texas,1400000US48491020709,2020040948491020709
4/9/20 0:00,48453002447,0.7,0.6,43.1,42.8,Travis,24.47,Texas,1400000US48453002447,2020040948453002447
4/9/20 0:00,48453041500,1.5,1.5,46.3,45.9,Travis,415,Texas,1400000US48453041500,2020040948453041500
4/9/20 0:00,48491020337,0.9,0.9,53.7,53.7,Williamson,203.37,Texas,1400000US48491020337,2020040948491020337
4/9/20 0:00,48491020815,0.9,0.7,70.3,70,Williamson,208.15,Texas,1400000US48491020815,2020040948491020815
4/9/20 0:00,48021950101,0.4,0.4,36.6,36.1,Bastrop,9501.01,Texas,1400000US48021950101,2020040948021950101
4/9/20 0:00,48021950201,0.2,0.2,36,35.1,Bastrop,9502.01,Texas,1400000US48021950201,2020040948021950201
4/9/20 0:00,48021950202,0.3,0.3,45.4,44.7,Bastrop,9502.02,Texas,1400000US48021950202,2020040948021950202
4/9/20 0:00,48021950302,0.5,0.4,38.8,38.4,Bastrop,9503.02,Texas,1400000US48021950302,2020040948021950302
4/9/20 0:00,48021950303,0.6,0.5,37.4,36.9,Bastrop,9503.03,Texas,1400000US48021950303,2020040948021950303
4/9/20 0:00,48021950402,0.7,0.7,56,55.9,Bastrop,9504.02,Texas,1400000US48021950402,2020040948021950402
4/9/20 0:00,48021950403,0.5,0.5,49.6,49.5,Bastrop,9504.03,Texas,1400000US48021950403,2020040948021950403
4/9/20 0:00,48021950504,0.6,0.6,41,40.7,Bastrop,9505.04,Texas,1400000US48021950504,2020040948021950504
